Price,Dprice,P1Cash,P2Cash,P1Stock,P2Stock,P1Value,P2Value,P1Asset,P2Asset,P1Decision,P2Decision
100,0,10000,10000,10,10,1000,1000,11000,11000,B,S
100,0,9900,10100,11,9,1000,1000,11000,11000,S,B
100,0,10000,10000,10,10,1100,900,10900,11100,B,S
100,0,9900,10100,11,9,1000,1000,11100,10900,B,S
100,0,9800,10200,12,8,1100,900,10900,11100,N,B
103,3,9800,10100,12,9,1200,800,10900,11100,S,S
97.85,-5.15,9903,10203,11,8,1236,927,11000,10900,N,B
100.7855,2.9354999999999998,9903,10105.15,11,9,1076.35,782.8,11139,11130,S,B
100.7855,0,10003.7855,10004.3645,10,10,1108.6405,907.0695,10979.35,10887.949999999999,B,B
105.824775,5.039275,9903,9903.579,11,11,1007.855,1007.855,11112.426,10911.434,S,S
100.53353625,-5.291238750000001,10008.824775,10009.403774999999,10,10,1164.072525,1164.072525,10910.855,10911.434,S,B
100.53353625,0,10109.358311249998,9908.870238749998,9,11,1005.3353625,1005.3353625,11172.897299999999,11173.476299999998,N,S
97.5175301625,-3.0160060874999997,10109.358311249998,10009.403774999999,9,10,904.80182625,1105.86889875,11114.693673749998,10914.205601249998,S,B
97.5175301625,0,10206.875841412499,9911.886244837498,8,11,877.6577714624999,975.175301625,11014.1601375,11115.272673749998,S,N
94.59200425762499,-2.9255259048749997,10304.393371574999,9911.886244837498,7,11,780.1402413,1072.6928317875,11084.533612874999,10887.061546462499,N,B
97.42976438535374,2.8377601277287496,10304.393371574999,9817.294240579873,7,12,662.1440298033749,1040.5120468338748,11084.533612874999,10984.579076625,S,S
92.55827616608605,-4.871488219267687,10401.823135960352,9914.724004965226,6,11,682.0083506974761,1169.1571726242448,10966.537401378373,10857.806287413749,S,B
92.55827616608605,0,10494.381412126439,9822.16572879914,5,12,555.3496569965163,1018.1410378269466,11083.83148665783,11083.881177589472,S,B
92.55827616608605,0,10586.939688292525,9729.607452633054,4,13,462.7913808304302,1110.6993139930325,11049.731069122954,10840.306766626087,S,B
92.55827616608605,0,10679.497964458611,9637.049176466968,3,14,370.2331046643442,1203.2575901591185,11049.731069122956,10840.306766626087,S,N
89.78152788110347,-2.776748284982581,10772.056240624697,9637.049176466968,2,14,277.67482849825814,1295.8158663252048,11049.731069122956,10840.306766626087,N,B
95.16841955396968,5.386891672866208,10772.056240624697,9547.267648585865,2,15,179.56305576220694,1256.9413903354487,11049.731069122956,10932.865042792173,N,S
92.31336696735059,-2.8550525866190903,10772.056240624697,9642.436068139834,2,14,190.33683910793937,1427.5262933095453,10951.619296386903,10804.209038921314,B,B
101.54470366408565,9.23133669673506,10679.742873657347,9550.122701172484,3,15,184.62673393470118,1292.3871375429082,10962.393079732637,11069.96236144938,N,S
98.49836255416308,-3.0463411099225692,10679.742873657347,9651.66740483657,3,14,304.6341109922569,1523.1705549612848,10864.369607592049,10842.509838715392,B,B
108.34819880957939,9.849836255416308,10581.244511103185,9553.169042282407,4,15,295.49508766248925,1378.977075758283,10984.376984649605,11174.837959797855,N,S
105.097752845292,-3.2504459642873815,10581.244511103185,9661.517241091986,4,14,433.39279523831755,1625.2229821436908,10876.739598765675,10932.14611804069,B,N
111.40361801600953,6.30586517071752,10476.146758257893,9661.517241091986,5,14,420.391011381168,1471.368539834088,11014.637306341503,11286.740223235676,S,S
105.83343711520905,-5.570180900800477,10587.550376273903,9772.920859107995,4,13,557.0180900800476,1559.6506522241334,10896.53776963906,11132.885780926073,B,N
112.18344334212159,6.350006226912543,10481.716939158694,9772.920859107995,5,13,423.3337484608362,1375.8346824977177,11144.56846635395,11332.571511332128,S,S
106.57427117501551,-5.60917216710608,10593.900382500815,9885.104302450116,4,12,560.9172167106079,1458.3847634475808,10905.05068761953,11148.755541605713,B,S
106.57427117501551,0,10487.3261113258,9991.678573625131,5,11,426.29708470006204,1278.8912541001862,11154.817599211423,11343.489065897696,B,N
112.96872744551644,6.39445627050093,10380.751840150784,9991.678573625131,6,11,532.8713558750776,1172.3169829251706,10913.623196025861,11270.569827725318,S,S
107.32029107324061,-5.648436372275822,10493.720567596301,10104.647301070649,5,10,677.8123646730986,1242.6560019006808,10913.623196025861,11163.995556550302,B,B
118.05232018056468,10.732029107324061,10386.400276523062,9997.327009997409,6,11,536.601455366203,1073.202910732406,11171.5329322694,11347.30330297133,S,S
112.14970417153644,-5.902616009028234,10504.452596703626,10115.379330177973,5,10,708.3139210833881,1298.5755219862115,10923.001731889264,11070.529920729816,S,N
108.78521304639035,-3.364491125146093,10616.602300875162,10115.379330177973,4,10,560.7485208576823,1121.4970417153645,11212.766517787015,11413.954852164185,B,B
119.66373435102939,10.878521304639037,10507.817087828771,10006.594117131583,5,11,435.1408521855614,1087.8521304639034,11177.350821732844,11236.876371893337,S,S
113.68054763347791,-5.98318671755147,10627.480822179801,10126.257851482613,4,10,598.318671755147,1316.3010778613234,10942.957940014332,11094.446247595486,B,N
120.50138049148659,6.820832858008675,10513.800274546324,10126.257851482613,5,10,454.72219053391166,1136.805476334779,11225.799493934948,11442.558929343937,S,S
114.47631146691225,-6.0250690245743295,10634.30165503781,10246.7592319741,4,9,602.506902457433,1205.013804914866,10968.522465080236,11263.063327817392,N,S
111.04202212290488,-3.434289344007367,10634.30165503781,10361.235543441013,4,8,457.905245867649,1030.2868032022102,11236.808557495244,11451.773036888966,B,B
122.14622433519537,11.104202212290488,10523.259632914906,10250.193521318108,5,9,444.1680884916195,888.336176983239,11092.20690090546,11391.522346643223,S,N
118.4818376051395,-3.664386730055861,10645.405857250102,10250.193521318108,4,9,610.7311216759769,1099.3160190167582,10967.427721406526,11138.529698301347,B,B
130.33002136565347,11.848183760513951,10526.924019644963,10131.711683712969,5,10,473.927350420558,1066.3365384462554,11256.136978926079,11349.509540334866,S,S
123.81352029737079,-6.516501068282674,10657.254041010616,10262.041705078622,4,9,651.6501068282673,1303.3002136565347,11000.85137006552,11198.048222159225,B,B
136.19487232710787,12.38135202973708,10533.440520713246,10138.228184781252,5,10,495.25408118948314,1114.321682676337,11308.904147838883,11565.341918735157,S,S
129.38512871075247,-6.809743616355394,10669.635393040353,10274.423057108359,4,9,680.9743616355394,1361.9487232710787,11028.69460190273,11252.549867457588,B,S
129.38512871075247,0,10540.250264329601,10403.80818581911,5,8,517.5405148430099,1164.4661583967722,11350.609754675892,11636.371780379437,N,S
125.5035748494299,-3.881553861322574,10540.250264329601,10533.193314529863,5,7,646.9256435537624,1035.0810296860197,11057.79077917261,11568.274344215883,S,N
121.738467603947,-3.7651072454828967,10665.753839179031,10533.193314529863,4,7,627.5178742471495,878.5250239460092,11187.175907883364,11568.274344215883,N,B
129.04277566018382,7.3043080562368194,10665.753839179031,10411.454846925915,4,8,486.953870415788,852.169273227629,11293.27171342618,11411.718338475872,N,S
125.1714923903783,-3.8712832698055144,10665.753839179031,10540.4976225861,4,7,516.1711026407353,1032.3422052814706,11152.707709594819,11263.624120153545,B,B
137.68864162941614,12.517149239037831,10540.582346788653,10415.326130195721,5,8,500.6859695615132,876.2004467326482,11181.924941819767,11572.83982786757,N,N
137.68864162941614,0,10540.582346788653,10415.326130195721,5,8,688.4432081470807,1101.5091330353291,11041.268316350166,11291.526576928369,N,S
133.55798238053364,-4.130659248882484,10540.582346788653,10553.014771825137,5,7,688.4432081470807,1101.5091330353291,11229.025554935733,11516.83526323105,N,N
133.55798238053364,0,10540.582346788653,10553.014771825137,5,7,667.7899119026682,934.9058766637355,11229.025554935733,11654.523904860467,N,B
141.57146132336567,8.013478942832018,10540.582346788653,10419.456789444605,5,8,667.7899119026682,934.9058766637355,11208.37225869132,11487.920648488873,S,S
134.4928882571974,-7.078573066168284,10682.153808112018,10561.02825076797,4,7,707.8573066168283,1132.5716905869253,11208.37225869132,11354.36266610834,B,B
147.94217708291714,13.44928882571974,10547.660919854821,10426.535362510773,5,8,537.9715530287896,941.4502178003818,11390.011114728846,11693.599941354894,S,S
140.54506822877127,-7.397108854145857,10695.603096937739,10574.47753959369,4,7,739.7108854145857,1183.5374166633371,11085.632472883612,11367.985580311155,B,B
147.57232164020982,7.027253411438564,10555.058028708967,10433.932471364918,5,8,562.1802729150851,983.8154776013989,11435.313982352325,11758.014956257028,S,S
132.81508947618883,-14.757232164020984,10702.630350349176,10581.504793005128,4,7,737.8616082010491,1180.5785731216786,11117.238301624053,11417.747948966316,N,B
136.7995421604745,3.9844526842856647,10702.630350349176,10448.689703528938,4,8,531.2603579047553,929.7056263333218,11440.491958550225,11762.083366126806,N,S
128.591569630846,-8.207972529628469,10702.630350349176,10585.489245689412,4,7,547.198168641898,1094.396337283796,11233.890708253932,11378.39532986226,B,N
132.4493167197714,3.85774708892538,10574.03878071833,10585.489245689412,5,7,514.366278523384,900.140987415922,11249.828518991075,11679.885582973207,S,S
119.20438504779425,-13.24493167197714,10706.488097438101,10717.938562409183,4,6,662.2465835988569,927.1452170383998,11088.405059241715,11485.630233105334,B,B
125.16460430018395,5.960219252389713,10587.283712390306,10598.734177361388,5,7,476.817540191177,715.2263102867655,11368.734681036958,11645.083779447583,S,N
117.65472804217292,-7.509876258011037,10712.44831669049,10598.734177361388,4,7,625.8230215009198,876.1522301012876,11064.101252581484,11313.960487648154,B,N
121.18436988343811,3.5296418412651875,10594.793588648317,10598.734177361388,5,7,470.6189121686917,823.5830962952105,11338.27133819141,11474.886407462676,S,S
109.06593289509429,-12.118436988343811,10715.977958531756,10719.918547244826,4,6,605.9218494171905,848.2905891840668,11065.412500817009,11422.317273656598,B,S
109.06593289509429,0,10606.91202563666,10828.984480139921,5,5,436.26373158037717,654.3955973705657,11321.899807948947,11568.209136428894,S,B
109.06593289509429,0,10715.977958531756,10719.918547244826,4,6,545.3296644754714,545.3296644754714,11043.175757217037,11483.380077510486,S,N
102.52197692138864,-6.543955973705657,10825.04389142685,10719.918547244826,3,6,436.26373158037717,654.3955973705657,11261.307623007227,11265.248211720298,S,B
102.52197692138864,0,10927.56586834824,10617.396570323437,2,7,307.56593076416596,615.1318615283319,11261.307623007227,11374.314144615391,S,N
96.37065830610533,-6.151318615283318,11030.087845269629,10617.396570323437,1,7,205.04395384277728,717.6538384497205,11235.131799112405,11232.52843185177,N,B
99.26177805528849,2.8911197491831597,11030.087845269629,10521.025912017332,1,8,96.37065830610533,674.5946081427373,11235.131799112407,11335.050408773157,S,S
89.33560024975964,-9.92617780552885,11129.349623324917,10620.28769007262,0,7,99.26177805528849,794.0942244423079,11126.458503575734,11195.62052016007,B,B
93.80238026224762,4.466780012487982,11040.014023075157,10530.95208982286,1,8,0,625.3492017483175,11228.611401380205,11414.381914514928,N,S
88.17423744651276,-5.628142815734857,11040.014023075157,10624.754470085109,1,7,93.80238026224762,750.419042097981,11040.014023075157,11156.301291571177,B,B
92.5829493188384,4.408711872325639,10951.839785628645,10536.580232638596,2,8,88.17423744651276,617.2196621255894,11133.816403337405,11375.17351218309,N,S
87.0279723597081,-5.554976959130304,10951.839785628645,10629.163181957434,2,7,185.1658986376768,740.6635945507072,11040.014023075157,11153.799894764186,B,B
91.37937097769351,4.351398617985406,10864.811813268936,10542.135209597725,3,8,174.0559447194162,609.1958065179567,11137.005684266322,11369.826776508142,S,S
82.24143387992416,-9.13793709776935,10956.191184246629,10633.514580575418,2,7,274.13811293308055,731.0349678215481,11038.867757988352,11151.331016115682,S,S
74.01729049193175,-8.224143387992417,11038.432618126553,10715.756014455343,1,6,164.48286775984832,575.69003715946906,11230.32929717971,11364.549548396966,B,B
77.71815501652833,3.7008645245965877,10964.415327634622,10641.738723963412,2,7,74.01729049193175,444.10374295159045,11202.915485886402,11291.446051614812,S,S
69.94633951487549,-7.771815501652833,11042.13348265115,10719.45687897994,1,6,155.43631003305666,544.0270851156984,11038.432618126553,11085.842466915003,S,B
69.94633951487549,0,11112.079822166026,10649.510539465064,0,7,69.94633951487549,419.67803708925294,11197.569792684208,11263.483964095638,N,B
72.04472970032175,2.0983901854462648,11112.079822166026,10579.564199950188,0,8,0,489.62437660412843,11182.026161680902,11069.188576554316,N,S
67.72204591830244,-4.322683782019305,11112.079822166026,10651.608929650509,0,7,0,576.357837602574,11112.079822166026,11069.188576554316,B,B
71.10814821421756,3.3861022959151224,11044.357776247723,10583.886883732206,1,8,0,474.0543214281171,11112.079822166026,11227.966767253083,S,S
63.99733339279581,-7.110814821421757,11115.465924461942,10654.995031946424,0,7,71.10814821421756,568.8651857137405,11044.357776247723,11057.941205160323,B,B
67.1972000624356,3.199866669639791,11051.468591069146,10590.997698553629,1,8,0,447.9813337495707,11186.57407267616,11223.860217660165,S,S
60.477480056192036,-6.71972000624356,11118.665791131581,10658.194898616064,0,7,67.1972000624356,537.5776004994848,11051.468591069146,11038.9790323032,B,B
63.501354059001635,3.023874002809602,11058.18831107539,10597.717418559872,1,8,0,423.3423603933443,11185.862991194017,11195.772499115548,B,S
63.501354059001635,0,10994.686957016389,10661.218772618873,2,7,63.501354059001635,508.0108324720131,11058.18831107539,11021.059778953217,S,B
63.501354059001635,0,11058.18831107539,10597.717418559872,1,8,127.00270811800327,444.50947841301144,11058.18831107539,11169.229605090886,B,S
63.501354059001635,0,10994.686957016389,10661.218772618873,2,7,63.501354059001635,508.0108324720131,11185.191019193393,11042.226896972883,B,N
65.40639468077168,1.905040621770049,10931.185602957388,10661.218772618873,3,7,127.00270811800327,444.50947841301144,11058.18831107539,11169.229605090886,S,S
58.865755212694516,-6.540639468077169,10996.59199763816,10726.625167299644,2,6,196.21918404231505,457.8447627654018,11058.188311075392,11105.728251031884,B,N
60.63172786907535,1.7659726563808353,10937.726242425464,10726.625167299644,3,6,117.73151042538903,353.1945312761671,11192.811181680474,11184.469930065046,O,O
